Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Mercedes-Benz,300-Class,0.037037037,regular unleaded,0.128964059,0.375,AUTOMATIC,rear wheel drive,1,Midsize,Sedan,0.023391813,0.061538462,0.108753316,0
Mercedes-Benz,300-Class,0.037037037,regular unleaded,0.108879493,0.375,AUTOMATIC,all wheel drive,1,Midsize,Sedan,0.029239766,0.076923077,0.108753316,0
Mercedes-Benz,300-Class,0.037037037,regular unleaded,0.128964059,0.375,AUTOMATIC,all wheel drive,1,Midsize,Wagon,0.023391813,0.092307692,0.108753316,5.09E-05
Mercedes-Benz,300-Class,0.037037037,regular unleaded,0.128964059,0.375,AUTOMATIC,rear wheel drive,1,Midsize,Sedan,0.01754386,0.061538462,0.108753316,9.64E-05
Mercedes-Benz,300-Class,0.037037037,regular unleaded,0.128964059,0.375,AUTOMATIC,rear wheel drive,1,Midsize,Sedan,0.029239766,0.069230769,0.108753316,0
Mercedes-Benz,300-Class,0.037037037,regular unleaded,0.128964059,0.375,MANUAL,rear wheel drive,0.5,Large,Convertible,0.020467836,0.061538462,0.108753316,6.01E-05
Mercedes-Benz,300-Class,0.037037037,regular unleaded,0.182875264,0.375,AUTOMATIC,rear wheel drive,0,Compact,Coupe,0.026315789,0.053846154,0.108753316,0.000751974
Mercedes-Benz,300-Class,0.037037037,diesel,0.171247357,0.375,AUTOMATIC,rear wheel drive,0.5,Midsize,Sedan,0.029239766,0.061538462,0.108753316,8.67E-05
Mercedes-Benz,300-Class,0.037037037,diesel,0.069767442,0.3125,AUTOMATIC,rear wheel drive,1,Midsize,Sedan,0.052631579,0.123076923,0.108753316,0
Mercedes-Benz,300-Class,0.074074074,regular unleaded,0.069767442,0.3125,AUTOMATIC,rear wheel drive,1,Midsize,Sedan,0.049707602,0.123076923,0.108753316,0
Mercedes-Benz,300-Class,0.074074074,regular unleaded,0.182875264,0.375,MANUAL,rear wheel drive,1,Large,Convertible,0.040935673,0.053846154,0.108753316,0.000182664
Mercedes-Benz,300-Class,0.074074074,regular unleaded,0.182875264,0.375,AUTOMATIC,all wheel drive,0,Compact,Sedan,0.026315789,0.061538462,0.108753316,0.000878918
Mercedes-Benz,300-Class,0.074074074,regular unleaded,0.128964059,0.375,AUTOMATIC,rear wheel drive,1,Midsize,Wagon,0.020467836,0.061538462,0.108753316,0.000100295
Mercedes-Benz,300-Class,0.074074074,regular unleaded,0.128964059,0.375,AUTOMATIC,rear wheel drive,1,Midsize,Wagon,0.023391813,0.061538462,0.108753316,0
Mercedes-Benz,300-Class,0.074074074,regular unleaded,0.171247357,0.375,AUTOMATIC,rear wheel drive,0,Midsize,Sedan,0.026315789,0.061538462,0.274624226,0.000120161
Mercedes-Benz,300-Class,0.740740741,diesel,0.128964059,0.375,AUTOMATIC,rear wheel drive,1,Midsize,Sedan,0.029239766,0.069230769,0.108753316,3.15E-05
Mercedes-Benz,300-Class,0.074074074,regular unleaded,0.098308668,0.375,AUTOMATIC,all wheel drive,1,Large,Wagon,0.029239766,0.084615385,0.108753316,0.000265032
Mercedes-Benz,300-Class,0.074074074,regular unleaded,0.128964059,0.375,AUTOMATIC,rear wheel drive,1,Midsize,Sedan,0.01754386,0.061538462,0.108753316,0.000136634
Mercedes-Benz,300-Class,0.074074074,regular unleaded,0.108879493,0.375,AUTOMATIC,rear wheel drive,1,Midsize,Sedan,0.032163743,0.084615385,0.108753316,0
Mercedes-Benz,300-Class,0.111111111,regular unleaded,0.128964059,0.375,AUTOMATIC,rear wheel drive,1,Midsize,Coupe,0.020467836,0.061538462,0.108753316,0.000263578
Mercedes-Benz,300-Class,0.111111111,diesel,0.171247357,0.375,AUTOMATIC,rear wheel drive,0,Midsize,Sedan,0.029239766,0.076923077,0.108753316,0.000192354
Mercedes-Benz,300-Class,0.111111111,regular unleaded,0.069767442,0.3125,MANUAL,rear wheel drive,1,Midsize,Convertible,0.052631579,0.123076923,0.108753316,0
Mercedes-Benz,300-Class,0.111111111,regular unleaded,0.182875264,0.3125,MANUAL,rear wheel drive,0,Compact,Sedan,0.026315789,0.053846154,0.108753316,0.001053345
Mercedes-Benz,300-Class,0.111111111,diesel,0.171247357,0.375,AUTOMATIC,rear wheel drive,1,Midsize,Sedan,0.029239766,0.076923077,0.108753316,9.06E-05
Mercedes-Benz,300-Class,0.111111111,regular unleaded,0.098308668,0.375,AUTOMATIC,all wheel drive,1,Large,Sedan,0.029239766,0.084615385,0.108753316,0.000353214
Mercedes-Benz,300-Class,0.111111111,regular unleaded,0.128964059,0.375,AUTOMATIC,rear wheel drive,1,Midsize,Sedan,0.020467836,0.061538462,0.108753316,0.000209797
Mercedes-Benz,300-Class,0.111111111,regular unleaded,0.146934461,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.032163743,0.076923077,0.108753316,0.000119676
Mercedes-Benz,300-Class,0.111111111,regular unleaded,0.182875264,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.01754386,0.053846154,0.108753316,0.00026164
Mitsubishi,3000GT,0.259259259,regular unleaded,0.17230444,0.375,MANUAL,front wheel drive,0,Compact,2dr Hatchback,0.032163743,0.076923077,0.076746242,0.000940452
Mitsubishi,3000GT,0.259259259,regular unleaded,0.11205074,0.375,MANUAL,all wheel drive,0,Compact,2dr Hatchback,0.029239766,0.076923077,0.076746242,0.000627452
Mitsubishi,3000GT,0.259259259,regular unleaded,0.28012685,0.375,MANUAL,all wheel drive,0,Compact,2dr Hatchback,0.029239766,0.069230769,0.076746242,0.001941953
Mitsubishi,3000GT,0.296296296,regular unleaded,0.28012685,0.375,MANUAL,front wheel drive,0,Compact,2dr Hatchback,0.029239766,0.069230769,0.076746242,0.002282085
Mitsubishi,3000GT,0.296296296,regular unleaded,0.11205074,0.375,MANUAL,front wheel drive,0,Compact,2dr Hatchback,0.029239766,0.076923077,0.076746242,0.000824167
Mitsubishi,3000GT,0.296296296,regular unleaded,0.17230444,0.375,MANUAL,front wheel drive,0,Compact,2dr Hatchback,0.032163743,0.076923077,0.076746242,0.001294151
Mitsubishi,3000GT,0.333333333,regular unleaded,0.17230444,0.375,MANUAL,all wheel drive,0,Compact,2dr Hatchback,0.032163743,0.076923077,0.076746242,0.00160182
Mitsubishi,3000GT,0.333333333,regular unleaded,0.28012685,0.375,MANUAL,front wheel drive,0,Compact,2dr Hatchback,0.029239766,0.069230769,0.076746242,0.002713307
Mitsubishi,3000GT,0.333333333,regular unleaded,0.11205074,0.375,MANUAL,front wheel drive,0,Compact,2dr Hatchback,0.029239766,0.076923077,0.076746242,0.001012645
Chrysler,300,0.925925926,regular unleaded,0.258985201,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.043859649,0.084615385,0.178779841,0.017234345
Chrysler,300,0.925925926,regular unleaded,0.250528541,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.055555556,0.092307692,0.178779841,0.014387796
Chrysler,300,0.925925926,regular unleaded,0.250528541,0.375,AUTOMATIC,all wheel drive,1,Large,Sedan,0.055555556,0.092307692,0.178779841,0.017476605
Chrysler,300,0.925925926,regular unleaded,0.250528541,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.043859649,0.084615385,0.178779841,0.020783448
Chrysler,300,0.925925926,regular unleaded,0.205073996,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.055555556,0.092307692,0.178779841,0.016023048
Chrysler,300,0.925925926,regular unleaded,0.250528541,0.375,AUTOMATIC,all wheel drive,1,Large,Sedan,0.055555556,0.092307692,0.178779841,0.01957215
Chrysler,300,0.925925926,regular unleaded,0.250528541,0.375,AUTOMATIC,all wheel drive,1,Large,Sedan,0.043859649,0.084615385,0.178779841,0.015599093
Chrysler,300,0.925925926,regular unleaded,0.250528541,0.375,AUTOMATIC,all wheel drive,1,Large,Sedan,0.043859649,0.084615385,0.178779841,0.018687903
Chrysler,300,0.962962963,regular unleaded,0.258985201,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.043859649,0.084615385,0.178779841,0.017488718
Chrysler,300,0.962962963,regular unleaded,0.258985201,0.375,AUTOMATIC,all wheel drive,1,Large,Sedan,0.055555556,0.092307692,0.178779841,0.01627742
Chrysler,300,0.962962963,regular unleaded,0.250528541,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.043859649,0.084615385,0.178779841,0.020926381
Chrysler,300,0.740740741,regular unleaded,0.250528541,0.3125,AUTOMATIC,all wheel drive,1,Large,Sedan,0.055555556,0.092307692,0.178779841,0.014661549
Chrysler,300,0.962962963,regular unleaded,0.250528541,0.375,AUTOMATIC,all wheel drive,1,Large,Sedan,0.043859649,0.084615385,0.178779841,0.017323981
Chrysler,300,0.962962963,regular unleaded,0.250528541,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.043859649,0.084615385,0.178779841,0.018922895
Chrysler,300,0.962962963,regular unleaded,0.258985201,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.055555556,0.092307692,0.178779841,0.016517257
Chrysler,300,0.962962963,regular unleaded,0.250528541,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.055555556,0.092307692,0.178779841,0.019715083
Chrysler,300,0.962962963,regular unleaded,0.250528541,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.055555556,0.092307692,0.178779841,0.017711597
Chrysler,300,0.962962963,regular unleaded,0.250528541,0.375,AUTOMATIC,all wheel drive,1,Large,Sedan,0.055555556,0.092307692,0.178779841,0.016112684
Chrysler,300,0.962962963,regular unleaded,0.258985201,0.375,AUTOMATIC,all wheel drive,1,Large,Sedan,0.043859649,0.084615385,0.178779841,0.017728555
Chrysler,300,0.962962963,regular unleaded,0.250528541,0.375,AUTOMATIC,all wheel drive,1,Large,Sedan,0.043859649,0.084615385,0.178779841,0.015872847
Chrysler,300,0.740740741,regular unleaded,0.250528541,0.375,AUTOMATIC,all wheel drive,1,Large,Sedan,0.043859649,0.084615385,0.178779841,0.018961656
Chrysler,300,1,regular unleaded,0.250528541,0.375,AUTOMATIC,all wheel drive,1,Large,Sedan,0.043859649,0.092307692,0.178779841,0.020965143
Chrysler,300,1,regular unleaded,0.258985201,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.043859649,0.084615385,0.178779841,0.017767316
Chrysler,300,1,regular unleaded,0.250528541,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.052631579,0.092307692,0.178779841,0.017750358
Chrysler,300,1,regular unleaded,0.258985201,0.375,AUTOMATIC,all wheel drive,1,Large,Sedan,0.052631579,0.092307692,0.178779841,0.016556019
Chrysler,300,1,regular unleaded,0.258985201,0.375,AUTOMATIC,rear wheel drive,0.5,Large,Sedan,0.043859649,0.084615385,0.178779841,0.01752748
Chrysler,300,1,regular unleaded,0.250528541,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.052631579,0.092307692,0.178779841,0.01470031
Chrysler,300,1,regular unleaded,0.250528541,0.375,AUTOMATIC,all wheel drive,1,Large,Sedan,0.052631579,0.092307692,0.178779841,0.019753845
Chrysler,300,1,regular unleaded,0.250528541,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.043859649,0.084615385,0.178779841,0.015911608
Chrysler,300,1,regular unleaded,0.258985201,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.052631579,0.092307692,0.178779841,0.016316182
Chrysler,300M,0.444444444,premium unleaded (required),0.206131078,0.375,AUTOMATIC,front wheel drive,1,Large,Sedan,0.035087719,0.069230769,0.178779841,0.014567068
Chrysler,300M,0.444444444,premium unleaded (required),0.206131078,0.375,AUTOMATIC,front wheel drive,1,Large,Sedan,0.035087719,0.069230769,0.178779841,0.012859138
Chrysler,300M,0.481481481,regular unleaded,0.21141649,0.375,AUTOMATIC,front wheel drive,1,Large,Sedan,0.038011696,0.069230769,0.178779841,0.014688197
Chrysler,300M,0.481481481,regular unleaded,0.206131078,0.375,AUTOMATIC,front wheel drive,1,Large,Sedan,0.038011696,0.069230769,0.178779841,0.013026297
Chrysler,300M,0.518518519,premium unleaded (required),0.206131078,0.375,AUTOMATIC,front wheel drive,1,Large,Sedan,0.038011696,0.069230769,0.178779841,0.013171653
Chrysler,300M,0.518518519,premium unleaded (required),0.21141649,0.375,AUTOMATIC,front wheel drive,1,Large,Sedan,0.038011696,0.069230769,0.178779841,0.014833553
Nissan,300ZX,0.148148148,regular unleaded,0.17653277,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.029239766,0.069230769,0.354907162,0.000410388
Nissan,300ZX,0.148148148,regular unleaded,0.17653277,0.375,MANUAL,rear wheel drive,0,Compact,2dr Hatchback,0.029239766,0.069230769,0.354907162,0.000236445
Nissan,300ZX,0.148148148,regular unleaded,0.258985201,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.029239766,0.069230769,0.354907162,0.000330927
Nissan,300ZX,0.148148148,regular unleaded,0.17653277,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.029239766,0.069230769,0.354907162,0.000267939
Nissan,300ZX,0.185185185,regular unleaded,0.258985201,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.029239766,0.069230769,0.354907162,0.000508261
Nissan,300ZX,0.185185185,regular unleaded,0.17653277,0.375,MANUAL,rear wheel drive,0.5,Compact,Coupe,0.029239766,0.076923077,0.354907162,0.000375018
Nissan,300ZX,0.185185185,regular unleaded,0.17653277,0.375,MANUAL,rear wheel drive,0,Compact,Convertible,0.029239766,0.076923077,0.354907162,0.000340132
Nissan,300ZX,0.185185185,regular unleaded,0.17653277,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.029239766,0.076923077,0.354907162,0.000533456
Nissan,300ZX,0.222222222,regular unleaded,0.258985201,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.029239766,0.069230769,0.354907162,0.000731624
Nissan,300ZX,0.222222222,regular unleaded,0.17653277,0.375,MANUAL,rear wheel drive,0.5,Compact,Convertible,0.029239766,0.076923077,0.354907162,0.000536363
Nissan,300ZX,0.222222222,regular unleaded,0.17653277,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.029239766,0.076923077,0.354907162,0.000786859
Nissan,300ZX,0.222222222,regular unleaded,0.17653277,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.029239766,0.076923077,0.354907162,0.000574155
Mazda,323,0.074074074,regular unleaded,0.028541226,0.25,MANUAL,front wheel drive,0,Compact,2dr Hatchback,0.061403509,0.138461538,0.103271441,0
Mazda,323,0.074074074,regular unleaded,0.028541226,0.25,MANUAL,front wheel drive,0,Compact,2dr Hatchback,0.061403509,0.138461538,0.103271441,0
Mazda,323,0.111111111,regular unleaded,0.028541226,0.25,MANUAL,front wheel drive,0,Compact,2dr Hatchback,0.061403509,0.138461538,0.103271441,0
Mazda,323,0.111111111,regular unleaded,0.028541226,0.25,MANUAL,front wheel drive,0,Compact,2dr Hatchback,0.058479532,0.130769231,0.103271441,0
Mazda,323,0.148148148,regular unleaded,0.028541226,0.25,MANUAL,front wheel drive,0,Compact,2dr Hatchback,0.061403509,0.138461538,0.103271441,0
Mercedes-Benz,350-Class,0,diesel,0.083509514,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.032163743,0.092307692,0.108753316,6.98E-05
Mercedes-Benz,350-Class,0,diesel,0.083509514,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.032163743,0.092307692,0.108753316,4.75E-05
Mercedes-Benz,350-Class,0.037037037,diesel,0.083509514,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.032163743,0.092307692,0.108753316,8.62E-05
Mercedes-Benz,350-Class,0.037037037,diesel,0.083509514,0.375,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.032163743,0.092307692,0.108753316,0.000150685
Nissan,350Z,0.740740741,regular unleaded,0.265327696,0.375,AUTOMATIC,rear wheel drive,0,Compact,Convertible,0.032163743,0.076923077,0.354907162,0.016740136
Nissan,350Z,0.62962963,regular unleaded,0.265327696,0.375,AUTOMATIC,rear wheel drive,0,Compact,Coupe,0.032163743,0.076923077,0.354907162,0.019017376
Nissan,350Z,0.62962963,regular unleaded,0.265327696,0.375,AUTOMATIC,rear wheel drive,0,Compact,Coupe,0.035087719,0.076923077,0.354907162,0.013857247
Nissan,350Z,0.62962963,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.035087719,0.076923077,0.274624226,0.017006621
Nissan,350Z,0.62962963,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.038011696,0.084615385,0.354907162,0.012549045
Nissan,350Z,0.62962963,regular unleaded,0.265327696,0.3125,MANUAL,rear wheel drive,0,Compact,Coupe,0.038011696,0.084615385,0.354907162,0.014874737
Nissan,350Z,0.62962963,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Convertible,0.035087719,0.076923077,0.354907162,0.018532857
Nissan,350Z,0.62962963,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.035087719,0.076923077,0.354907162,0.016255617
Nissan,350Z,0.62962963,regular unleaded,0.265327696,0.375,AUTOMATIC,rear wheel drive,0,Compact,Coupe,0.038011696,0.084615385,0.354907162,0.016522102
Nissan,350Z,0.62962963,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Convertible,0.040935673,0.076923077,0.354907162,0.015116997
Nissan,350Z,0.62962963,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.035087719,0.076923077,0.354907162,0.017394237
Nissan,350Z,0.62962963,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.038011696,0.084615385,0.354907162,0.013372728
Nissan,350Z,0.62962963,regular unleaded,0.265327696,0.375,AUTOMATIC,rear wheel drive,0,Compact,Convertible,0.038011696,0.084615385,0.354907162,0.017476605
Nissan,350Z,0.62962963,regular unleaded,0.265327696,0.375,AUTOMATIC,rear wheel drive,0,Compact,Coupe,0.032163743,0.076923077,0.354907162,0.017878756
Nissan,350Z,0.666666667,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Convertible,0.035087719,0.076923077,0.354907162,0.015427089
Nissan,350Z,0.666666667,regular unleaded,0.265327696,0.375,AUTOMATIC,rear wheel drive,0,Compact,Convertible,0.035087719,0.076923077,0.354907162,0.017747936
Nissan,350Z,0.666666667,regular unleaded,0.265327696,0.375,AUTOMATIC,rear wheel drive,0,Compact,Coupe,0.032163743,0.076923077,0.354907162,0.018232455
Nissan,350Z,0.666666667,regular unleaded,0.205073996,0.375,AUTOMATIC,rear wheel drive,0,Compact,Convertible,0.035087719,0.076923077,0.354907162,0.017316714
Nissan,350Z,0.666666667,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Convertible,0.032163743,0.076923077,0.354907162,0.019371075
Nissan,350Z,0.666666667,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.035087719,0.076923077,0.354907162,0.016609316
Nissan,350Z,0.666666667,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Convertible,0.038011696,0.084615385,0.354907162,0.016832195
Nissan,350Z,0.666666667,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.035087719,0.076923077,0.354907162,0.018886556
Nissan,350Z,0.666666667,regular unleaded,0.265327696,0.3125,MANUAL,rear wheel drive,0,Compact,Coupe,0.038011696,0.084615385,0.354907162,0.017772162
Nissan,350Z,0.666666667,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.038011696,0.084615385,0.354907162,0.012844602
Nissan,350Z,0.666666667,regular unleaded,0.265327696,0.375,AUTOMATIC,rear wheel drive,0,Compact,Coupe,0.038011696,0.084615385,0.354907162,0.013668285
Nissan,350Z,0.666666667,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Coupe,0.035087719,0.092307692,0.354907162,0.014152804
Nissan,350Z,0.666666667,regular unleaded,0.265327696,0.375,AUTOMATIC,rear wheel drive,0,Compact,Convertible,0.038011696,0.084615385,0.354907162,0.01518483
Nissan,350Z,0.666666667,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Convertible,0.032163743,0.076923077,0.354907162,0.017093835
Nissan,350Z,0.703703704,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Convertible,0.035087719,0.076923077,0.354907162,0.019172422
Nissan,350Z,0.703703704,regular unleaded,0.265327696,0.375,AUTOMATIC,rear wheel drive,0,Compact,Convertible,0.035087719,0.076923077,0.354907162,0.016895182
Nissan,350Z,0.703703704,regular unleaded,0.265327696,0.375,AUTOMATIC,rear wheel drive,0,Compact,Convertible,0.032163743,0.076923077,0.354907162,0.019656941
Nissan,350Z,0.703703704,regular unleaded,0.265327696,0.375,MANUAL,rear wheel drive,0,Compact,Convertible,0.032163743,0.076923077,0.354907162,0.017379701
Nissan,350Z,0.703703704,regular unleaded,0.265327696,0.375,AUTOMATIC,rear wheel drive,0,Compact,Convertible,0.035087719,0.076923077,0.354907162,0.018033802
Nissan,350Z,0.703703704,regular unleaded,0.265327696,0.375,AUTOMATIC,rear wheel drive,0,Compact,Convertible,0.032163743,0.076923077,0.354907162,0.018518321
Ferrari,360,0.444444444,premium unleaded (required),0.364693446,0.5,MANUAL,rear wheel drive,0,Compact,Coupe,0.00877193,0.023076923,0.490185676,0.076955689
Ferrari,360,0.444444444,premium unleaded (required),0.364693446,0.5,AUTOMATED_MANUAL,rear wheel drive,0,Compact,Coupe,0.00877193,0.023076923,0.490185676,0.067161619
Ferrari,360,0.444444444,premium unleaded (required),0.364693446,0.5,AUTOMATED_MANUAL,rear wheel drive,0,Compact,Convertible,0.00877193,0.023076923,0.490185676,0.072045087
