Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity
Chrysler,300M,2002,premium unleaded (required),250,6,AUTOMATIC,front wheel drive,4,Large,Sedan,24,16,1013
Chrysler,300M,2003,premium unleaded (required),255,6,AUTOMATIC,front wheel drive,4,Large,Sedan,25,16,1013
Chrysler,300M,2003,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Large,Sedan,25,16,1013
Chrysler,300M,2004,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Large,Sedan,25,16,1013
Chrysler,300M,2004,premium unleaded (required),255,6,AUTOMATIC,front wheel drive,4,Large,Sedan,25,16,1013
Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Convertible,22,16,2009
Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Coupe,22,16,2009
Nissan,300ZX,1994,regular unleaded,300,6,MANUAL,rear wheel drive,2,Compact,2dr Hatchback,22,16,2009
Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Coupe,22,16,2009
Nissan,300ZX,1995,regular unleaded,300,6,MANUAL,rear wheel drive,2,Compact,Coupe,22,16,2009
Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,3,Compact,Coupe,22,17,2009
Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Coupe,22,17,2009
Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Convertible,22,17,2009
Nissan,300ZX,1996,regular unleaded,300,6,MANUAL,rear wheel drive,2,Compact,Coupe,22,16,2009
Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,3,Compact,Coupe,22,17,2009
Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Convertible,22,17,2009
Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Coupe,22,17,2009
Mazda,323,1992,regular unleaded,82,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,33,25,586
Mazda,323,1992,regular unleaded,82,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,33,25,586
Mazda,323,1993,regular unleaded,82,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,33,25,586
Mazda,323,1993,regular unleaded,82,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,32,24,586
Mazda,323,1994,regular unleaded,82,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,33,25,586
Mercedes-Benz,350-Class,1990,diesel,134,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,23,19,617
Mercedes-Benz,350-Class,1990,diesel,134,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,23,19,617
Mercedes-Benz,350-Class,1991,diesel,134,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,23,19,617
Mercedes-Benz,350-Class,1991,diesel,134,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,23,19,617
Nissan,350Z,2010,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23,17,2009
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23,17,2009
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,24,17,2009
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,24,17,1557
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,25,18,2009
Nissan,350Z,2007,regular unleaded,306,5,MANUAL,rear wheel drive,2,Compact,Coupe,25,18,2009
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,25,18,2009
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,17,2009
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,25,18,2009
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,25,18,2009
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23,17,2009
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,24,17,2009
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23,17,2009
Nissan,350Z,2008,regular unleaded,249,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,24,17,2009
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23,17,2009
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,25,18,2009
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,350Z,2008,regular unleaded,306,5,MANUAL,rear wheel drive,2,Compact,Coupe,25,18,2009
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,25,18,2009
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,25,18,2009
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,24,19,2009
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,25,18,2009
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23,17,2009
Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23,17,2009
Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23,17,2009
Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23,17,2009
Ferrari,360,2002,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,Convertible,15,10,2774
Ferrari,360,2002,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,15,10,2774
Ferrari,360,2002,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,15,10,2774
Ferrari,360,2010,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,15,10,2774
Ferrari,360,2003,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,Convertible,15,10,2774
Ferrari,360,2003,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,15,10,2774
Ferrari,360,2003,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,Coupe,15,10,2774
Ferrari,360,2003,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,15,19,2774
Ferrari,360,2004,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,15,10,2774
Ferrari,360,2004,premium unleaded (required),425,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,15,10,2774
Ferrari,360,2004,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,Coupe,15,10,2774
Ferrari,360,2004,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,Convertible,15,10,1557
Ferrari,360,2004,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,15,10,2774
Nissan,370Z,2015,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,2009
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,2009
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,2009
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2015,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2015,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,3,Compact,Coupe,26,19,2009
Nissan,370Z,2015,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,2009
Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,370Z,2016,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2016,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2010,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,370Z,2016,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,26,18,2009
Nissan,370Z,2016,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,2009
Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1557
Nissan,370Z,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2017,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2017,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,370Z,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009
Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,2009
Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,2009
Nissan,370Z,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009
Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,2009
Nissan,370Z,2017,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2017,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009
Mazda,3,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,Sedan,37,25,586
Mazda,3,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,3,Compact,Sedan,39,28,586
Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,586
Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,41,29,586
Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,41,29,586
Mazda,3,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,Sedan,37,25,586
Mazda,3,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,27,586
Mazda,3,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,39,28,586
Mazda,3,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,26,586
Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,3,Compact,4dr Hatchback,40,30,586
Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,586
Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,29,586
Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,30,586
Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,30,586
Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,29,586
Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,41,29,586
Mazda,3,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,26,586
Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,586
Mazda,3,2015,regular unleaded,155,5,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,29,586
Mazda,3,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,27,586
Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,41,29,586
Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,586
Mazda,3,2016,regular unleaded,249,4,MANUAL,front wheel drive,4,Compact,Sedan,41,29,586
Mazda,3,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,586
Mazda,3,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,27,586
Mazda,3,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,29,586
Mazda,3,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,3,Compact,4dr Hatchback,40,30,586
Mazda,3,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,586
Mazda,3,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,30,586
Mazda,3,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,41,29,586
Mazda,3,2010,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,27,586
Mazda,3,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,Sedan,37,25,586
Mazda,3,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,586
Mazda,3,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,30,586
Mazda,3,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,29,586
Mazda,3,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,29,586
Mazda,3,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,39,28,586
Mazda,3,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,41,29,586
Mazda,3,2010,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,26,586
Mazda,3,2016,regular unleaded,249,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,39,28,586
Mazda,3,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,37,28,586
Mazda,3,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Midsize,Sedan,37,27,586
Mazda,3,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,Sedan,34,25,586
Mazda,3,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,27,586
Mazda,3,2010,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,28,586
Mazda,3,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,26,586
Mazda,3,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,33,25,586
Mazda,3,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,37,27,586
Mazda,3,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,35,19,586
Mazda,3,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,37,28,586
Mazda,3,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,28,586
Mazda,3,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,4dr Hatchback,33,25,586
Mazda,3,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Midsize,Sedan,37,27,586
BMW,4 Series Gran Coupe,2015,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,33,22,3916
BMW,4 Series Gran Coupe,2015,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,34,23,3916
BMW,4 Series Gran Coupe,2015,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,34,23,3916
BMW,4 Series Gran Coupe,2015,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,33,22,3916
BMW,4 Series Gran Coupe,2015,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,32,21,3916
BMW,4 Series Gran Coupe,2015,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,31,20,3916
BMW,4 Series Gran Coupe,2016,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,34,22,3916
BMW,4 Series Gran Coupe,2016,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,30,20,3916
BMW,4 Series Gran Coupe,2016,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,31,20,3916
BMW,4 Series Gran Coupe,2016,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,34,23,3916
BMW,4 Series Gran Coupe,2017,premium unleaded (recommended),320,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,32,21,3916
BMW,4 Series Gran Coupe,2017,premium unleaded (recommended),320,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,31,21,3916
BMW,4 Series Gran Coupe,2017,premium unleaded (recommended),248,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,33,23,3916
BMW,4 Series Gran Coupe,2017,premium unleaded (recommended),248,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,34,23,3916
BMW,4 Series,2015,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,2,Midsize,Convertible,29,20,3916
BMW,4 Series,2015,premium unleaded (required),249,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,32,21,3916
BMW,4 Series,2015,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,2,Midsize,Coupe,33,21,3916
BMW,4 Series,2015,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,2,Midsize,Coupe,33,22,3916
BMW,4 Series,2015,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,34,23,3916
BMW,4 Series,2015,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,2,Midsize,Coupe,30,20,3916
BMW,4 Series,2015,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,2,Midsize,Coupe,33,22,3916
BMW,4 Series,2015,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,2,Midsize,Convertible,33,21,3916
BMW,4 Series,2015,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,35,23,3916
BMW,4 Series,2015,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,31,19,3916
BMW,4 Series,2015,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,34,23,3916
BMW,4 Series,2015,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,35,23,3916
BMW,4 Series,2016,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,2,Midsize,Convertible,33,21,3916
BMW,4 Series,2016,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,34,23,3916
BMW,4 Series,2016,premium unleaded (required),240,4,MANUAL,rear wheel drive,2,Midsize,Coupe,26,22,3916
BMW,4 Series,2016,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,2,Midsize,Coupe,30,20,3916
BMW,4 Series,2016,premium unleaded (required),240,4,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,35,23,3916
BMW,4 Series,2016,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,2,Midsize,Convertible,29,20,3916
BMW,4 Series,2016,premium unleaded (required),240,4,AUTOMATIC,all wheel drive,2,Midsize,Coupe,34,22,3916
BMW,4 Series,2016,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,31,20,3916
BMW,4 Series,2016,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,31,20,3916
BMW,4 Series,2017,premium unleaded (recommended),248,4,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,34,23,3916
